,ticker,name_en,category,sub_category,name_cn
9421,61984,SG#GW MCRC1803A,Callable Bull/Bear Contracts,,長汽法興八三牛A
9422,61987,UB#HSI  RC1811P,Callable Bull/Bear Contracts,,恒指瑞銀八甲牛P
9423,61989,HS#ICBC RC1810A,Callable Bull/Bear Contracts,,工行匯豐八十牛A
9424,61991,UB#HSI  RC1904D,Callable Bull/Bear Contracts,,恒指瑞銀九四牛D
9425,61998,CS#CP&CCRC1802C,Callable Bull/Bear Contracts,,中化瑞信八二牛C
9426,62000,CS#C MOBRP1712A,Callable Bull/Bear Contracts,,中移瑞信七乙熊A
9427,62002,MB#TENCTRC1801A,Callable Bull/Bear Contracts,,騰訊麥銀八一牛A
9428,62008,UB#HSCEIRC1809C,Callable Bull/Bear Contracts,,中企瑞銀八九牛C
9429,62013,CS#HSI  RC1712A,Callable Bull/Bear Contracts,,恒指瑞信七乙牛A
9430,62023,CS#HSI  RC1712B,Callable Bull/Bear Contracts,,恒指瑞信七乙牛B
9431,62024,HS#GEG  RC1711D,Callable Bull/Bear Contracts,,銀河匯豐七甲牛D
9432,62025,CS#HSI  RC1712C,Callable Bull/Bear Contracts,,恒指瑞信七乙牛C
9433,62027,CS#CCB  RC1809D,Callable Bull/Bear Contracts,,建行瑞信八九牛D
9434,62029,MB#ICBC RC1809B,Callable Bull/Bear Contracts,,工行麥銀八九牛B
9435,62041,MB#TENCTRC1804P,Callable Bull/Bear Contracts,,騰訊麥銀八四牛P
9436,62052,SG#CSHENRC1804A,Callable Bull/Bear Contracts,,神華法興八四牛A
9437,62053,SG#HSBC RC1807A,Callable Bull/Bear Contracts,,匯豐法興八七牛A
9438,62055,JP#HSI  RP1801Z,Callable Bull/Bear Contracts,,恒指摩通八一熊Z
9439,62057,JP#HSI  RP1802P,Callable Bull/Bear Contracts,,恒指摩通八二熊P
9440,62073,JP#GEELYRC1802D,Callable Bull/Bear Contracts,,吉利摩通八二牛D
9441,62078,JP#HKEX RC1711N,Callable Bull/Bear Contracts,,港交摩通七甲牛N
9442,62079,CS#HSI  RC1804U,Callable Bull/Bear Contracts,,恒指瑞信八四牛U
9443,62080,JP#BOCL RC1809B,Callable Bull/Bear Contracts,,中行摩通八九牛B
9444,62084,CS#HKEX RC1806N,Callable Bull/Bear Contracts,,港交瑞信八六牛N
9445,62099,GS#HSI  RC1711O,Callable Bull/Bear Contracts,,恒指高盛七甲牛O
9446,62100,GS#HSI  RC1711P,Callable Bull/Bear Contracts,,恒指高盛七甲牛P
9447,62103,UB#HSI  RP1712G,Callable Bull/Bear Contracts,,恒指瑞銀七乙熊G
9448,62105,UB#HSI  RP1712H,Callable Bull/Bear Contracts,,恒指瑞銀七乙熊H
9449,62115,HS#SHK PRP1808A,Callable Bull/Bear Contracts,,新地匯豐八八熊A
9450,62119,UB#TENCTRC1712A,Callable Bull/Bear Contracts,,騰訊瑞銀七乙牛A
9451,62124,HS#C MOBRC1805B,Callable Bull/Bear Contracts,,中移匯豐八五牛B
9452,62128,MB#HKEX RC1801A,Callable Bull/Bear Contracts,,港交麥銀八一牛A
9453,62129,EA#HSBC RC1801D,Callable Bull/Bear Contracts,,匯豐東亞八一牛D
9454,62135,EA#GW MCRC1801A,Callable Bull/Bear Contracts,,長汽東亞八一牛A
9455,62136,EA#C OVSRC1801B,Callable Bull/Bear Contracts,,中海東亞八一牛B
9456,62139,EA#GEELYRC1801B,Callable Bull/Bear Contracts,,吉利東亞八一牛B
9457,62146,UB#PETCHRC1712D,Callable Bull/Bear Contracts,,中油瑞銀七乙牛D
9458,62157,CS#HSI  RP1711N,Callable Bull/Bear Contracts,,恒指瑞信七甲熊N
9459,62165,CS#TENCTRC1807L,Callable Bull/Bear Contracts,,騰訊瑞信八七牛L
9460,62166,JP#CLIFERC1802B,Callable Bull/Bear Contracts,,中壽摩通八二牛B
9461,62167,CS#CCB  RC1809L,Callable Bull/Bear Contracts,,建行瑞信八九牛L
9462,62171,JP#HSBC RC1802A,Callable Bull/Bear Contracts,,匯豐摩通八二牛A
9463,62172,UB#HSI  RC1712K,Callable Bull/Bear Contracts,,恒指瑞銀七乙牛K
9464,62175,EA#TENCTRC1806M,Callable Bull/Bear Contracts,,騰訊東亞八六牛M
9465,62180,UB#HSI  RC1712Q,Callable Bull/Bear Contracts,,恒指瑞銀七乙牛Q
9466,62183,SG#ICBC RC1712A,Callable Bull/Bear Contracts,,工行法興七乙牛A
9467,62184,SG#AG BKRC1802A,Callable Bull/Bear Contracts,,農行法興八二牛A
9468,62186,EA#SHK PRC1806A,Callable Bull/Bear Contracts,,新地東亞八六牛A
9469,62187,SG#AG BKRC1712A,Callable Bull/Bear Contracts,,農行法興七乙牛A
9470,62189,CS#C UNIRC1711A,Callable Bull/Bear Contracts,,中聯瑞信七甲牛A
9471,62191,JP#HSI  RP1801C,Callable Bull/Bear Contracts,,恒指摩通八一熊C
9472,62197,CS#ICBC RC1809L,Callable Bull/Bear Contracts,,工行瑞信八九牛L
9473,62198,JP#HSI  RP1802Q,Callable Bull/Bear Contracts,,恒指摩通八二熊Q
9474,62200,CS#ICBC RP1804A,Callable Bull/Bear Contracts,,工行瑞信八四熊A
9475,62201,CS#PINANRC1808D,Callable Bull/Bear Contracts,,平安瑞信八八牛D
9476,62206,SG#C UNIRC1810A,Callable Bull/Bear Contracts,,中聯法興八十牛A
9477,62211,UB#TENCTRC1801G,Callable Bull/Bear Contracts,,騰訊瑞銀八一牛G
9478,62216,HT#PINANRC1808C,Callable Bull/Bear Contracts,,平安海通八八牛C
9479,62217,SG#GEG  RC1808A,Callable Bull/Bear Contracts,,銀河法興八八牛A
9480,62222,CS#CLIFERC1803B,Callable Bull/Bear Contracts,,中壽瑞信八三牛B
9481,62226,SG#BOCL RC1802A,Callable Bull/Bear Contracts,,中行法興八二牛A
9482,62228,HT#PINANRC1808D,Callable Bull/Bear Contracts,,平安海通八八牛D
9483,62229,SG#BOCL RC1712A,Callable Bull/Bear Contracts,,中行法興七乙牛A
9484,62232,SG#CLIFERC1805B,Callable Bull/Bear Contracts,,中壽法興八五牛B
9485,62233,HT#CCB  RC1807B,Callable Bull/Bear Contracts,,建行海通八七牛B
9486,62237,CS#CSA50RC1804E,Callable Bull/Bear Contracts,,南中瑞信八四牛E
9487,62240,JP#HSBC RC1804A,Callable Bull/Bear Contracts,,匯豐摩通八四牛A
9488,62244,HT#GEELYRC1802B,Callable Bull/Bear Contracts,,吉利海通八二牛B
9489,62248,HT#GEELYRC1803A,Callable Bull/Bear Contracts,,吉利海通八三牛A
9490,62250,HT#GEG  RC1807A,Callable Bull/Bear Contracts,,銀河海通八七牛A
9491,62252,HS#AG BKRC1711A,Callable Bull/Bear Contracts,,農行匯豐七甲牛A
9492,62257,SG#HSI  RP1801A,Callable Bull/Bear Contracts,,恒指法興八一熊A
9493,62258,HS#HS HIRC1804A,Callable Bull/Bear Contracts,,恒H匯豐八四牛A
9494,62259,SG#HSI  RP1801U,Callable Bull/Bear Contracts,,恒指法興八一熊U
9495,62260,HT#GW MCRC1807B,Callable Bull/Bear Contracts,,長汽海通八七牛B
9496,62263,SG#HSI  RP1801J,Callable Bull/Bear Contracts,,恒指法興八一熊J
9497,62268,HT#EVERGRC1808A,Callable Bull/Bear Contracts,,恒大海通八八牛A
9498,62269,HT#CSA50RC1803A,Callable Bull/Bear Contracts,,南中海通八三牛A
9499,62270,SG#CSA50RC1804A,Callable Bull/Bear Contracts,,南中法興八四牛A
9500,62271,MB#HSBC RC1806A,Callable Bull/Bear Contracts,,匯豐麥銀八六牛A
9501,62282,HS#SUNY RC1808C,Callable Bull/Bear Contracts,,舜光匯豐八八牛C
9502,62285,EA#GEELYRC1804B,Callable Bull/Bear Contracts,,吉利東亞八四牛B
9503,62291,JP#FTA50RC1802A,Callable Bull/Bear Contracts,,A中摩通八二牛A
9504,62294,UB#CLIFERC1802B,Callable Bull/Bear Contracts,,中壽瑞銀八二牛B
9505,62295,JP#CSA50RC1802B,Callable Bull/Bear Contracts,,南中摩通八二牛B
9506,62303,JP#HKEX RC1711J,Callable Bull/Bear Contracts,,港交摩通七甲牛J
9507,62316,EA#GEG  RC1712C,Callable Bull/Bear Contracts,,銀河東亞七乙牛C
9508,62320,JP#HSI  RC1711W,Callable Bull/Bear Contracts,,恒指摩通七甲牛W
9509,62325,HS#GEELYRC1804E,Callable Bull/Bear Contracts,,吉利匯豐八四牛E
9510,62331,SG#HSI  RP1802W,Callable Bull/Bear Contracts,,恒指法興八二熊W
9511,62332,SG#HSI  RP1803N,Callable Bull/Bear Contracts,,恒指法興八三熊N
9512,62342,JP#GEELYRC1801C,Callable Bull/Bear Contracts,,吉利摩通八一牛C
9513,62343,SG#HSI  RC1904S,Callable Bull/Bear Contracts,,恒指法興九四牛S
9514,62345,JP#TENCTRC1712L,Callable Bull/Bear Contracts,,騰訊摩通七乙牛L
9515,62346,HS#AIA  RC1711B,Callable Bull/Bear Contracts,,友邦匯豐七甲牛B
9516,62352,JP#PINANRC1802C,Callable Bull/Bear Contracts,,平安摩通八二牛C
9517,62357,JP#CSA50RC1801E,Callable Bull/Bear Contracts,,南中摩通八一牛E
9518,62359,SG#HSI  RC1907I,Callable Bull/Bear Contracts,,恒指法興九七牛I
9519,62364,SG#HSI  RC1907J,Callable Bull/Bear Contracts,,恒指法興九七牛J
9520,62372,SG#HSI  RC1907K,Callable Bull/Bear Contracts,,恒指法興九七牛K
9521,62377,CS#HSI  RP1711H,Callable Bull/Bear Contracts,,恒指瑞信七甲熊H
9522,62379,CS#HSI  RP1711D,Callable Bull/Bear Contracts,,恒指瑞信七甲熊D
9523,62385,CS#HSI  RP1801I,Callable Bull/Bear Contracts,,恒指瑞信八一熊I
9524,62430,HS#HSI  RP1807R,Callable Bull/Bear Contracts,,恒指匯豐八七熊R
9525,62434,HS#HSI  RP1807S,Callable Bull/Bear Contracts,,恒指匯豐八七熊S
9526,62438,SG#FTA50RC1711A,Callable Bull/Bear Contracts,,A中法興七甲牛A
9527,62446,SG#SHK PRC1808C,Callable Bull/Bear Contracts,,新地法興八八牛C
9528,62454,HS#CKH  RP1808A,Callable Bull/Bear Contracts,,長和匯豐八八熊A
9529,62460,UB#HSI  RC1712L,Callable Bull/Bear Contracts,,恒指瑞銀七乙牛L
9530,62472,EA#C MOBRC1805A,Callable Bull/Bear Contracts,,中移東亞八五牛A
9531,62482,GS#HSI  RC1712B,Callable Bull/Bear Contracts,,恒指高盛七乙牛B
9532,62485,EA#PINANRC1805A,Callable Bull/Bear Contracts,,平安東亞八五牛A
9533,62486,HS#PWR ARC1712A,Callable Bull/Bear Contracts,,電能匯豐七乙牛A
9534,62488,GS#HSI  RC1712C,Callable Bull/Bear Contracts,,恒指高盛七乙牛C
9535,62493,EA#PINANRC1806E,Callable Bull/Bear Contracts,,平安東亞八六牛E
9536,62512,HS#CLP  RC1712B,Callable Bull/Bear Contracts,,中電匯豐七乙牛B
9537,62547,MB#HSI  RC1809B,Callable Bull/Bear Contracts,,恒指麥銀八九牛B
9538,62550,CS#HSCEIRC1804M,Callable Bull/Bear Contracts,,中企瑞信八四牛M
9539,62552,JP#HSBC RC1803A,Callable Bull/Bear Contracts,,匯豐摩通八三牛A
9540,62553,BP#HSI  RC1711F,Callable Bull/Bear Contracts,,恒指法巴七甲牛F
9541,62570,UB#HSI  RP1711L,Callable Bull/Bear Contracts,,恒指瑞銀七甲熊L
9542,62583,EA#CMB  RC1711A,Callable Bull/Bear Contracts,,招行東亞七甲牛A
9543,62605,SG#CNOOCRC1803A,Callable Bull/Bear Contracts,,海油法興八三牛A
9544,62607,SG#PETCHRP1802A,Callable Bull/Bear Contracts,,中油法興八二熊A
9545,62620,HS#PINANRC1808B,Callable Bull/Bear Contracts,,平安匯豐八八牛B
9546,62624,HS#C UNIRC1712B,Callable Bull/Bear Contracts,,中聯匯豐七乙牛B
9547,62625,SG#HSI  RP1712E,Callable Bull/Bear Contracts,,恒指法興七乙熊E
9548,62626,HS#PICC RC1810A,Callable Bull/Bear Contracts,,中險匯豐八十牛A
9549,62627,SG#HSI  RP1712A,Callable Bull/Bear Contracts,,恒指法興七乙熊A
9550,62639,JP#C UNIRC1712A,Callable Bull/Bear Contracts,,中聯摩通七乙牛A
9551,62643,SG#GW MCRC1803B,Callable Bull/Bear Contracts,,長汽法興八三牛B
9552,62649,JP#CCB  RC1808F,Callable Bull/Bear Contracts,,建行摩通八八牛F
9553,62650,SG#SHK PRC1810B,Callable Bull/Bear Contracts,,新地法興八十牛B
9554,62655,SG#GEELYRC1804C,Callable Bull/Bear Contracts,,吉利法興八四牛C
9555,62663,HS#BOCL RC1712A,Callable Bull/Bear Contracts,,中行匯豐七乙牛A
9556,62678,JP#CSA50RC1802C,Callable Bull/Bear Contracts,,南中摩通八二牛C
9557,62682,SG#HSI  RC1804W,Callable Bull/Bear Contracts,,恒指法興八四牛W
9558,62688,HS#GEG  RP1807C,Callable Bull/Bear Contracts,,銀河匯豐八七熊C
9559,62690,HS#GW MCRC1807C,Callable Bull/Bear Contracts,,長汽匯豐八七牛C
9560,62693,SG#GEG  RP1712B,Callable Bull/Bear Contracts,,銀河法興七乙熊B
9561,62699,HS#SHK PRC1712B,Callable Bull/Bear Contracts,,新地匯豐七乙牛B
9562,62701,JP#HSI  RP1712K,Callable Bull/Bear Contracts,,恒指摩通七乙熊K
9563,62703,MB#PINANRC1806A,Callable Bull/Bear Contracts,,平安麥銀八六牛A
9564,62705,MB#HSBC RC1806B,Callable Bull/Bear Contracts,,匯豐麥銀八六牛B
9565,62707,JP#HSI  RP1802R,Callable Bull/Bear Contracts,,恒指摩通八二熊R
9566,62708,JP#HSI  RP1802S,Callable Bull/Bear Contracts,,恒指摩通八二熊S
9567,62711,SG#BOCHKRC1812A,Callable Bull/Bear Contracts,,中銀法興八乙牛A
9568,62712,SG#BOCHKRC1810A,Callable Bull/Bear Contracts,,中銀法興八十牛A
9569,62713,SG#BOCHKRC1807A,Callable Bull/Bear Contracts,,中銀法興八七牛A
9570,62714,SG#GEELYRC1811A,Callable Bull/Bear Contracts,,吉利法興八甲牛A
9571,62715,SG#GEELYRC1809A,Callable Bull/Bear Contracts,,吉利法興八九牛A
9572,62723,CS#GEELYRC1803A,Callable Bull/Bear Contracts,,吉利瑞信八三牛A
9573,62729,CS#HSI  RP1711F,Callable Bull/Bear Contracts,,恒指瑞信七甲熊F
9574,62739,CS#HSI  RP1801J,Callable Bull/Bear Contracts,,恒指瑞信八一熊J
9575,62743,CS#HSI  RP1802B,Callable Bull/Bear Contracts,,恒指瑞信八二熊B
9576,62749,CS#HSI  RP1802C,Callable Bull/Bear Contracts,,恒指瑞信八二熊C
9577,62755,JP#HSI  RC1812W,Callable Bull/Bear Contracts,,恒指摩通八乙牛W
9578,62759,JP#HSI  RC1909I,Callable Bull/Bear Contracts,,恒指摩通九九牛I
9579,62762,HS#HSI  RC1711B,Callable Bull/Bear Contracts,,恒指匯豐七甲牛B
9580,62763,HS#HSI  RC1711C,Callable Bull/Bear Contracts,,恒指匯豐七甲牛C
9581,62775,JP#HSI  RC1711Z,Callable Bull/Bear Contracts,,恒指摩通七甲牛Z
9582,62776,UB#PINANRC1802A,Callable Bull/Bear Contracts,,平安瑞銀八二牛A
9583,62780,CS#AAC  RC1712A,Callable Bull/Bear Contracts,,瑞聲瑞信七乙牛A
9584,62789,CS#HKEX RC1712B,Callable Bull/Bear Contracts,,港交瑞信七乙牛B
9585,62822,EA#HKEX RC1807A,Callable Bull/Bear Contracts,,港交東亞八七牛A
9586,62823,EA#PINANRC1807A,Callable Bull/Bear Contracts,,平安東亞八七牛A
9587,62833,CS#HSI  RC1712V,Callable Bull/Bear Contracts,,恒指瑞信七乙牛V
9588,62843,UB#HSI  RC1712Z,Callable Bull/Bear Contracts,,恒指瑞銀七乙牛Z
9589,62867,MB#HSI  RP1809K,Callable Bull/Bear Contracts,,恒指麥銀八九熊K
9590,62871,HS#CNOOCRC1810A,Callable Bull/Bear Contracts,,海油匯豐八十牛A
9591,62877,HS#ICBC RC1802A,Callable Bull/Bear Contracts,,工行匯豐八二牛A
9592,62880,MB#TENCTRC1801D,Callable Bull/Bear Contracts,,騰訊麥銀八一牛D
9593,62882,CS#HSI  RC1711X,Callable Bull/Bear Contracts,,恒指瑞信七甲牛X
9594,62883,MB#HSI  RC1807B,Callable Bull/Bear Contracts,,恒指麥銀八七牛B
9595,62887,GS#HSI  RP1803C,Callable Bull/Bear Contracts,,恒指高盛八三熊C
9596,62890,MB#HSI  RC1807C,Callable Bull/Bear Contracts,,恒指麥銀八七牛C
9597,62891,HS#CKA  RC1802A,Callable Bull/Bear Contracts,,長實匯豐八二牛A
9598,62898,HS#WHG  RC1802A,Callable Bull/Bear Contracts,,萬洲匯豐八二牛A
9599,62900,GS#HSI  RP1803D,Callable Bull/Bear Contracts,,恒指高盛八三熊D
9600,62902,CS#TENCTRC1806D,Callable Bull/Bear Contracts,,騰訊瑞信八六牛D
9601,62908,JP#HSI  RC1711Y,Callable Bull/Bear Contracts,,恒指摩通七甲牛Y
9602,62917,CS#AG BKRC1809C,Callable Bull/Bear Contracts,,農行瑞信八九牛C
9603,62918,CS#SUNY RC1802A,Callable Bull/Bear Contracts,,舜光瑞信八二牛A
9604,62920,CS#HSBC RC1802G,Callable Bull/Bear Contracts,,匯豐瑞信八二牛G
9605,62921,CS#C MOBRP1802A,Callable Bull/Bear Contracts,,中移瑞信八二熊A
9606,62930,JP#HSI  RP1801D,Callable Bull/Bear Contracts,,恒指摩通八一熊D
9607,62933,SG#AIA  RC1803A,Callable Bull/Bear Contracts,,友邦法興八三牛A
9608,62935,HS#HSI  RC1807V,Callable Bull/Bear Contracts,,恒指匯豐八七牛V
9609,62936,SG#SHK PRC1805B,Callable Bull/Bear Contracts,,新地法興八五牛B
9610,62937,SG#PINANRC1804A,Callable Bull/Bear Contracts,,平安法興八四牛A
9611,62938,MB#HSBC RC1807A,Callable Bull/Bear Contracts,,匯豐麥銀八七牛A
9612,62943,MB#PINANRC1807A,Callable Bull/Bear Contracts,,平安麥銀八七牛A
9613,62947,SG#HSI  RC1901G,Callable Bull/Bear Contracts,,恒指法興九一牛G
9614,62949,SG#HSI  RC1901H,Callable Bull/Bear Contracts,,恒指法興九一牛H
9615,62953,CS#HSI  RC1711Z,Callable Bull/Bear Contracts,,恒指瑞信七甲牛Z
9616,62955,HS#HSI  RP1807T,Callable Bull/Bear Contracts,,恒指匯豐八七熊T
9617,62963,JP#CLIFERC1803B,Callable Bull/Bear Contracts,,中壽摩通八三牛B
9618,62964,JP#HSBC RC1801B,Callable Bull/Bear Contracts,,匯豐摩通八一牛B
9619,62975,HS#CSA50RC1808A,Callable Bull/Bear Contracts,,南中匯豐八八牛A
9620,62978,HS#GEELYRP1809D,Callable Bull/Bear Contracts,,吉利匯豐八九熊D
9621,62981,SG#CCB  RC1807C,Callable Bull/Bear Contracts,,建行法興八七牛C
9622,62991,SG#C OVSRC1810A,Callable Bull/Bear Contracts,,中海法興八十牛A
9623,62996,SG#HSBC RC1803D,Callable Bull/Bear Contracts,,匯豐法興八三牛D
9624,63003,SG#PINANRC1803I,Callable Bull/Bear Contracts,,平安法興八三牛I
9625,63006,SG#CP&CCRC1807A,Callable Bull/Bear Contracts,,中化法興八七牛A
9626,63012,SG#SHK PRC1808A,Callable Bull/Bear Contracts,,新地法興八八牛A
9627,63042,CS#HSBC RC1711C,Callable Bull/Bear Contracts,,匯豐瑞信七甲牛C
9628,63050,CS#AIA  RP1712C,Callable Bull/Bear Contracts,,友邦瑞信七乙熊C
9629,63053,JP#HSBC RC1712D,Callable Bull/Bear Contracts,,匯豐摩通七乙牛D
9630,63054,HS#EVERGRC1805A,Callable Bull/Bear Contracts,,恒大匯豐八五牛A
9631,63059,GS#HSI  RC1712E,Callable Bull/Bear Contracts,,恒指高盛七乙牛E
9632,63070,UB#HSI  RC1711O,Callable Bull/Bear Contracts,,恒指瑞銀七甲牛O
9633,63071,HS#HS HIRC1804C,Callable Bull/Bear Contracts,,恒H匯豐八四牛C
9634,63084,UB#TENCTRC1711D,Callable Bull/Bear Contracts,,騰訊瑞銀七甲牛D
9635,63086,HS#TENCTRC1809C,Callable Bull/Bear Contracts,,騰訊匯豐八九牛C
9636,63096,HS#CSHENRC1802A,Callable Bull/Bear Contracts,,神華匯豐八二牛A
9637,63098,HS#TENCTRP1808J,Callable Bull/Bear Contracts,,騰訊匯豐八八熊J
9638,63099,JP#SUNY RC1801A,Callable Bull/Bear Contracts,,舜光摩通八一牛A
9639,63101,JP#SUNY RC1802A,Callable Bull/Bear Contracts,,舜光摩通八二牛A
9640,63104,HS#LINK RC1802A,Callable Bull/Bear Contracts,,領展匯豐八二牛A
9641,63111,HS#PETCHRC1808B,Callable Bull/Bear Contracts,,中油匯豐八八牛B
9642,63113,HS#BOCHKRC1711B,Callable Bull/Bear Contracts,,中銀匯豐七甲牛B
9643,63114,HS#BOCL RC1802A,Callable Bull/Bear Contracts,,中行匯豐八二牛A
9644,63121,HS#HSI  RC1712F,Callable Bull/Bear Contracts,,恒指匯豐七乙牛F
9645,63131,HS#AIA  RP1810B,Callable Bull/Bear Contracts,,友邦匯豐八十熊B
9646,63133,HS#PETCHRC1803B,Callable Bull/Bear Contracts,,中油匯豐八三牛B
9647,63134,SG#CLIFERC1803A,Callable Bull/Bear Contracts,,中壽法興八三牛A
9648,63148,HT#HSBC RC1711A,Callable Bull/Bear Contracts,,匯豐海通七甲牛A
9649,63149,SG#TENCTRC1803C,Callable Bull/Bear Contracts,,騰訊法興八三牛C
9650,63153,CS#PINANRC1804B,Callable Bull/Bear Contracts,,平安瑞信八四牛B
9651,63161,CS#GEELYRC1804A,Callable Bull/Bear Contracts,,吉利瑞信八四牛A
9652,63169,CS#PINANRC1804C,Callable Bull/Bear Contracts,,平安瑞信八四牛C
9653,63172,CS#SUNY RC1802B,Callable Bull/Bear Contracts,,舜光瑞信八二牛B
9654,63176,CS#HSBC RC1803B,Callable Bull/Bear Contracts,,匯豐瑞信八三牛B
9655,63179,JP#SHK PRC1802A,Callable Bull/Bear Contracts,,新地摩通八二牛A
9656,63186,CS#C MOBRP1802B,Callable Bull/Bear Contracts,,中移瑞信八二熊B
9657,63188,CS#C MOBRP1802C,Callable Bull/Bear Contracts,,中移瑞信八二熊C
9658,63192,CS#C MOBRP1803A,Callable Bull/Bear Contracts,,中移瑞信八三熊A
9659,63193,HS#GEELYRC1801D,Callable Bull/Bear Contracts,,吉利匯豐八一牛D
9660,63195,HS#PINANRC1802A,Callable Bull/Bear Contracts,,平安匯豐八二牛A
9661,63198,CS#HSI  RC1803V,Callable Bull/Bear Contracts,,恒指瑞信八三牛V
9662,63199,GS#HSI  RP1803E,Callable Bull/Bear Contracts,,恒指高盛八三熊E
9663,63200,JP#HSI  RC1711C,Callable Bull/Bear Contracts,,恒指摩通七甲牛C
9664,63201,CS#HSI  RC1804Y,Callable Bull/Bear Contracts,,恒指瑞信八四牛Y
9665,63202,CS#HSI  RC1803W,Callable Bull/Bear Contracts,,恒指瑞信八三牛W
9666,63203,SG#HSI  RC1804Z,Callable Bull/Bear Contracts,,恒指法興八四牛Z
9667,63204,CS#HSI  RC1809A,Callable Bull/Bear Contracts,,恒指瑞信八九牛A
9668,63206,CS#HSI  RC1804Z,Callable Bull/Bear Contracts,,恒指瑞信八四牛Z
9669,63208,GS#HSI  RP1803F,Callable Bull/Bear Contracts,,恒指高盛八三熊F
9670,63210,CS#HSI  RC1803X,Callable Bull/Bear Contracts,,恒指瑞信八三牛X
9671,63211,GS#HSI  RP1803G,Callable Bull/Bear Contracts,,恒指高盛八三熊G
9672,63217,HS#CSA50RC1802B,Callable Bull/Bear Contracts,,南中匯豐八二牛B
9673,63222,HS#C OVSRC1711B,Callable Bull/Bear Contracts,,中海匯豐七甲牛B
9674,63234,BP#HSI  RC1712Y,Callable Bull/Bear Contracts,,恒指法巴七乙牛Y
9675,63237,HS#PETCHRC1711A,Callable Bull/Bear Contracts,,中油匯豐七甲牛A
9676,63238,SG#C MOBRC1810A,Callable Bull/Bear Contracts,,中移法興八十牛A
9677,63243,HS#SANDSRC1803B,Callable Bull/Bear Contracts,,金沙匯豐八三牛B
9678,63244,GS#HSI  RP1803J,Callable Bull/Bear Contracts,,恒指高盛八三熊J
9679,63245,SG#GEELYRC1803B,Callable Bull/Bear Contracts,,吉利法興八三牛B
9680,63246,SG#C MOBRP1803A,Callable Bull/Bear Contracts,,中移法興八三熊A
9681,63247,CS#CLIFERC1711A,Callable Bull/Bear Contracts,,中壽瑞信七甲牛A
